US	1968656	R1XS0BWYWMWZ6C	B005DI7N7W	56820144	CirKa Controller for N64 (Red)	Video Games	1	0	0	N	Y	Cheap Knock Off Controllers!!	Worked great for the first 2 weeks. Suddenly, one day of playing Zelda, the joystick breaks.	2015-08-27
US	36690006	R79OWDLYKBVL7	B0011E4J2Y	372485021	Wii A/V Cable	Video Games	5	0	0	N	Y	Five Stars	Works as stated.	2015-08-27
US	50042107	R1W3WKGB6TUH1E	B007CM0K86	18715758	The Last of Us	Video Games	5	0	0	N	Y	awesome.	Best freaking game ever.  I have replayed this game three times and it is good each time.	2015-08-27
US	18981108	R2FHDTRLF0TTEH	B0086V5UEG	778014454	Just Dance 4	Video Games	5	0	0	N	Y	Five Stars	great	2015-08-27
US	28529086	R236QHTES8ZVE6	B002JVX5V4	462907032	Scrabble Plus	Video Games	5	0	0	N	Y	Five Stars	great	2015-08-27
US	46048862	R1O2I0KK91OWUI	B005GSRPG8	38956957	Hyperkin SUPABOY Portable Pocket SNES Console	Video Games	5	0	0	N	Y	awesome!	awesome!	2015-08-27
US	30949578	R1X2HO1NTDT0UT	B00Z0DNXKG	588811759	LBX: Little Battlers eXperience - Nintendo 3DS Standard Edition	Video Games	5	5	5	N	Y	It's a third person action rpg with a pretty good story	5 days after I got the game I have about 30 hours play time on this game when I write this review. It's a third person action rpg with a pretty good story. I'm on episode 6 but a lot of features have yet to unlock. Everything is customizable from the combination of various parts to modifies the parts themselves. The difficulty of the game progress as the story line progress, so you will never be so over power that nobody can beat you and there's actually a lot complexity in the system that I'm discovering new things every time I play.  Pros: Lots of Customization Mech Battling system is quite smooth Very much action oriented Good difficulty Curve Good Dollar per hour entertainment value  Cons: I would like faster way to travel Inventory Management isn't ideal   UPDATE: about 40 hours into the game and it have crashed 3 times. They only happen if I don't turn the game on and off after about 10 hours?	2015-08-27
US	10920498	R23MI7TAO1EALS	B003VWXV50	514870146	Pro EX Controller for PS3	Video Games	1	0	1	N	Y	Low Quality	I bought this controller back when it was around $20, and it worked fine for a couple of months. Then the left d-pad got stuck, and now it constantly moves to the left, rendering the controller useless. At the current asking price, you would be much better off purchasing a name brand product anyway.	2015-08-27
US	9741398	R2MCQULL46R2KZ	B00FBM4C2O	265031979	Generic 2200mAh 3.6V Rechargeable Battery Pack Replacement Compatible for Sony PSP 1000 Console	Video Games	1	2	2	N	Y	Works, but not as it should 2 months after buying this product it como	It certainly works for my psp 1001 but it is supposed to last longer than my 1800 mAh, but sadly it does not, which makes no sense to me.    UPDATE: 2 months after buying it, the battery completely died. Will not hold a charge and will not even supply an amp of power to the PSP. AVOID	2015-08-27
US	28882893	R2VFP11MS5UQ7B	B00NB657ZS	417080633	Skylanders Trap Team Characters	Video Games	4	0	0	N	N	Four Stars	Great product at a great price. Fast delivery	2015-08-27
US	15014746	R3ABBE4ZTRC1R	B00GHJ6X8G	154374012	MLB 14 The Show	Video Games	4	1	1	N	Y	Four Stars	This game is very fun and addictive. I cant wait to buy the 2015 version.	2015-08-27
US	14153036	RL69TLI9Q7XAT	B00F32V9DM	385245708	Gioteck Ex-05S Universal Wired Stereo Headset	Video Games	3	0	0	N	Y	Poor experience with Company, alright headphones	Alright, let me give you a breakdown of my experience with Gioteck headsets. I first bought the EX-05 and it lasted me about two-three years and it was damn good. After long enough it crapped out and stopped working, but my warranty had been up for whatever reason and they refused to do anything so I shopped around for a new Gioteck product and found the EX-05s. It's been a couple of months since purchase and its microphone has failed. I woke up one morning and the microphone wouldn't pick up any sounds other than tapping on the little control box.<br /><br />Now, here's a breakdown of my rating:<br />Comfort: 3/5<br />Metal bars are uncomfortable and made me wear the headset all wonky sometimes, I preferred the EX-05. However, the ear cups are superb. They fit nice and snug around my ears but not to the point where they're trapped in there.<br />Sound Quality: 5/5<br />I've never owned a super high quality headset with major acclaim, so thus far these headsets are the best I've ever had.<br />Durability: 4/5<br />The EX-05 pooped out after a reasonable time for the price I paid, but the S fell from my graces earlier than I was hoping/expected.<br />Microphone Quality: 5/5<br />Never had complaints from my friends and I felt it was a quite good quality.<br />Support: 1/5<br />Their support is mediocre;<br />&#34;Oh did you open it? It looks like you may have tried to open it, your warranty is void.&#34;<br />&#34;Oh you bought it a more than a year ago? Nope.&#34;<br />Real friendly, huh?<br /><br />Truthfully, I'll never buy a product from Gioteck again and I'm waiting for their support to get back to me. However, these headsets are pretty alright in my opinion, but don't go in expecting them to be these fantastic crafts of grandeur.	2015-08-27
US	14912582	RRHO1I585LJ9M	B00YXO5X4M	832423177	Turtle Beach - Ear Force Stealth 420X Fully Wireless Gaming Headset (Certified Refurbished) - Xbox One	Video Games	5	1	1	N	N	Great Value Wirelss Headset - Save yourself a lot of money.	Sound: Great, Crystal clear audio. I play Evolve, and hearing the monster rustling around now is way easier, I'm hearing sounds and environments I had no idea they were there.<br /><br />Mic: Quality is great, everybody can hear me with perfect clarity.<br /><br />Weight: these are light, not super light, but they can be on your head for 3-4 hours comfortably.<br /><br />Battery:  No problems with battery yet, but I haven't run out yet. You charge it via micro Usb.<br /><br />Design: They look cool!<br /><br />Suggestions:<br />They should come with a mic stand	2015-08-27
US	24740557	R3UW9JDAEL110F	B00HQPUWBO	530984598	Evolve	Video Games	4	3	4	N	Y	Gotten Better Since Release	The game has received mixed reviews from all sources, so I'll give it my quick, honest coverage.<br /><br />It looks pretty, sounds amazing, and is a lot of fun to play - to a point. If you get bored of repetition, this is not a game for you. There is one primary game mode that can be played as a competitive online leaderboard chase, Hunt. In addition, the Evacuation &#34;campaign,&#34; and I use that term loosely, adds Nest, Rescue, and Defend modes to Hunt in a 5-stage match with balance shifts to favor the losing side.<br /><br />Alongside these basic modes is Arena, where a Stage 2 Monster is pitted against a Hunter team in a permanent dome: kill or die.<br /><br />Arena is fantastic for quick, entertaining, heart-pounding matches if you like excitement. Evacuation gives you a more immersive experience if you're into feeling the atmosphere of a game, and it's great for leveling up to get your max level perks. Hunt is the game's primary existence, always chasing a few more wins to get the next rank on the boards.<br /><br />Now that the game has expanded to this degree, I feel comfortable rating it 4 stars. Monster gameplay continues to to be unique and thrilling, with Stage 1 being terrifying as you flee the enemy Hunters, and Stage 3 giving one a kind of maniacal ego boost as you rampage all over the poor humans who were silly enough to chase you down. Hunter gameplay is heavily, HEAVILY dependent on good teammates. If you're still learning the game, play in Solo with the difficulty favoring your team or you'll have a hard time winning as Hunter. The best way to play Hunter, though, is to get 3 other friends together and queue up as a full team to destroy the solo Monsters.<br /><br />My biggest complaint is the DLC - the vanity items are wonderful but a bit pricy, and offering new Hunters and Monsters is becoming ridiculous in terms of scheduling. A year to stretch out 5 new characters is excessive, considering the Tier 4 Hunters and Behemoth were all released at the same time. It would also be nice to see price reductions for the older tiers of characters over time, to encourage purchases later on as new content is released. Maps and game modes continue to be freely added to the game, not as DLC.<br /><br />Overall, a solid game, especially if you like playing Monster, or have friends to play Hunter with. Suffers from DLC shenanigans.at the same time. It would also be nice to see price reductions for the older tiers of characters over time, to encourage purchases later on as new content is released. Maps and game modes continue to be freely added to the game, not as DLC.<br /><br />Overall, a solid game, especially if you like playing Monster, or have friends to play Hunter with. Suffers from DLC shenanigans.	2015-08-27
US	36227524	R3GSUHBFQYCNQ8	B00005BISN	299539285	Tetris	Video Games	5	0	0	N	Y	Classic!!	Classic game!!  I love this game, it is the classic Tetris for the later GameBoy device.	2015-08-27
US	42686313	R2IXSGMWJJ57CP	B00IQCRKW0	741351366	Batman: Arkham Knight	Video Games	5	0	1	N	Y	Five Stars	Excellent	2015-08-27
