US	29414205	R29IENHXOA2I41	B001G7PLZ0	533972669	OLAY Quench Ultra Moisture Body Lotion 20.2 oz	Beauty	5	0	0	N	Y	Love the	Received on time. Love the smell	2015-08-07
US	20322164	RU7KXBHFVZSPB	B004AI742U	200707595	Aveeno Therapeutic Shave Gel, 7.0 oz (Pack of 3)	Beauty	5	0	0	N	Y	Best Shaving Gel	BEST shave gel I've found. I shave my head and face with a straight razor. My skin is super sensitive and bleeds easily when I shave. With this gel I never get razor burn or cuts on my face or head. I let it sit on m skin for about 5 minutes then tend to my shaving. Shipping is super fast too.	2015-08-07
US	217895	R15WIEPK6TV09A	B000JNQSIQ	356903662	Wahl Color Pro Complete Hair Cutting Kit 79300-400T	Beauty	5	0	0	N	Y	Five Stars	Used it once and it worked perfect.	2015-08-07
US	12476153	R2DQN8UMSEPH4X	B00013YYS0	727596951	Burt's Bees Lemon Butter Cuticle Creme 0.60 oz	Beauty	5	0	0	N	N	Long Time Favorite!	I love this! It smells amazing and works wonders for my cuticles.	2015-08-07
US	3253632	R2OKG4M8V5NGVW	B00D58OXDE	558268343	Christian Dior - Dior Homme Eau De Toilette Spray (New Version) 100ml/3.4oz	Beauty	5	0	0	N	Y	Five Stars	Smiles good!	2015-08-07
US	27327856	R1MM315QRH9H4V	B007NMY4H8	77513373	Illume Diffuser	Beauty	3	0	0	N	Y	pleasant	Nice scent.<br />Not as strong as the original item I smelled.	2015-08-07
US	4217887	R3PDVOKKWJPZ18	B00I3VHKVK	703776591	BS-MALL(TM) Makeup Brushes Premium Makeup Brush Set Synthetic Kabuki Cosmetics Foundation Blending Blush Eyeliner Face Powder Brush Makeup Brush Kit (10pcs, Golden Black)	Beauty	5	1	1	N	Y	So far this brushes are my best foundation brushes that I have bought	So far this brushes are my best foundation  brushes that I have bought.  They are so soft and easy to apply the foundation on. They are also really affordable to buy.  Easy to wash them.	2015-08-07
US	10909589	R1SXJBSTDD00UQ	B00RPP5KI0	604550873	Mosbeau Placenta White Advanced Supplement for Skin Whitening 2015 Japan Patented Twice As Effective As Glutathione	Beauty	2	2	6	N	Y	Great product veeeery efferctive	Great product veeeery efferctive. It lightened my skin within a week and a half. It also gave me this glowing radiant energy which everyone noticed. This product did what its supposed to do......BUT theres a side effect, more than halfway of taking this I started having pimples....which for me was not worth it.	2015-08-07
US	21327016	R1WEUM8DJ37EC4	B00X0W3NS6	321247157	Precision Stainless Steel Eyebrow Tweezers Set In Pointed And Slanted Tip, Curved Brow Scissors, Comes With Pink Travel Case	Beauty	5	0	0	N	N	Convenient package	This shiny case holds precision tweezers and clippers. A complete set is perfect for home or your travels. Finding high quality tweezers is tough, and you get a set of solid tools in one convenient package.	2015-08-07
US	47945363	R196PT7IEG048	B0013ALU8W	727683100	"Merben International Medium Texture Sisal Back Brush For Dry or Wet Use, 18\" Length"	Beauty	3	0	0	N	Y	Good....	A lot stiffer bristle than I was expecting. Have to use with a light touch on my sensitive skin, but great to get rid of dry skin on my back.	2015-08-07
US	5246303	R3A2RYLK22SRFU	B002V17XKG	459762082	Denman Squargonomics Salon Brush, Pink, Medium	Beauty	5	0	0	N	Y	This brush is fantastic! I use it when I blow-dry my hair ...	This brush is fantastic! I use it when I  blow-dry my hair and it really works well for me. Thank you so very much.	2015-08-07
US	1841975	R2VYFDW2P27XNR	B00UJ0P4PM	310449107	USpicy makeup brushes	Beauty	5	0	0	N	Y	Best brushes ever!!!	They are so soft , they have a smell but noghing that alittle air can't fix	2015-08-07
US	13491768	R2RJZ4ZAUUPMNZ	B00TEAJB70	672250779	Instantly Ageless By Jeunesse - 5 Sachets	Beauty	5	0	0	N	Y	Five Stars	love it!!	2015-08-07
US	1114105	R3RCCAY83E9504	B003LRK6G2	332203790	Seaextend Ultimate Colorcare Silkening Oil Treatment Unisex Treatment by Aquage, 1.7 Ounce	Beauty	5	0	0	N	Y	Five Stars	LOVE THIS!!!!	2015-08-07
