US	2736629	R3PHJLQTJEZH8Y	B0024ZT3XO	177711794	Gen USB Charger Power Cable for Nintendo 3DS/DSI/DSIXL - 2 Pack	Video Games	2	0	0	N	Y	Won't charge unless New 3DS is off or suspended	It only works when I have my DS off or suspended. It won't charge when turned on. While this isn't bad as it is, it is not what I expected.<br />The item description/documentation was not good enough.	2015-08-19
US	40955995	R32ZQ5GE52K128	B00WLIKWM0	43690719	YKS 10-in-1 PS4 Charger Bracket with 4 Controller Brackets, 4 Hubs and 2 Cooling Fans	Video Games	4	0	0	N	N	Great for people with more than two controllers	First off, do not buy this if you use your PS4 horizontally. I have an entertainment setup where I have to have my PS4 horizontal and I had to make some changes to this charger. The base uses both USB ports, one for each set of chargers, and the fan runs off either one. I have to set this off to the side of my center, run a USB extension for the front chargers. I only have one controller so this is no big deal. Thankfully the fan can be turned off by a button, but it's also very loud. Louder than the PS4 itself (which is almost whisper quiet). I feel cheap fans were used in this base and there's no speed control. Overall, it's a solid base if you use more than two controllers or use your PS4 vertically.<br /><br />There is one thing I need to point out. Fans are pretty much useless for consoles unless it's in a spot where it will overheat. The PS4 has great heat distribution and does not overheat, so you may want to look elsewhere for just charging your controllers.	2015-08-19
US	42680266	R2SII9KALVXFH1	B000PE0HBI	953408	The Orange Box - Nintendo 64	Video Games	3	0	0	N	Y	Suprise	I really hate that every level you clear has a loading bar because its all on one disc	2015-08-19
US	44656725	R3FJUY0QE5AVOQ	B00BGAA3S2	384068092	PlayStation 4 Camera (Old Model)	Video Games	5	0	1	N	Y	Works beautifully.	My son absolutely loves it.  Works beautifully.	2015-08-19
US	2083064	R2WCSL5FG33BQV	B00DHF39HQ	32807762	The Elder Scrolls Online	Video Games	2	8	10	N	Y	Great for the MMO crowd.	I'm immensely fond of Skyrim, but ESO lost me after the first 20 hours. I'm not sure what it was, but whatever balancing they had to do to make it a fun mmo made it a terrible single player game. If you're looking for an elder scrolls mmo this is exactly what you want, but if you're looking for the next elder scrolls epic solo godlike super omega I kill draugr on the daily then this is not it.	2015-08-19
US	44670209	R1LKQGHL4HGLDI	B00IZ9T9XW	199736252	AKIBA'S TRIP: Undead & Undressed	Video Games	4	0	0	N	Y	but fun. I honestly spend more time ripping clothes off ...	bit of a wtf experience, but fun. I honestly spend more time ripping clothes off random strangers on the street for a laugh than I do playing the actual missions.	2015-08-19
US	42194202	R3UHWYYC1Q9OXN	B001G8YV6Y	172368746	Xbox 360 Guitar Hero World Tour - Stand Alone Drums	Video Games	5	0	0	N	Y	Five Stars	What I expected	2015-08-19
US	7089113	R2EPTQ6K4W8FLT	B002I0J5JW	361898718	Tomb Raider Trilogy	Video Games	5	0	0	N	Y	Love my Tomb Raider Trilogy Game for PS3	It's awesome	2015-08-19
US	24679321	R22CM0XEM6GDQ9	B00BS520SG	499850374	Mayflash Nintendo GameCube Controller Adapter for Wii/Wii U	Video Games	1	0	0	N	Y	Does not work with Super Smash Bros	Does not work with Super Smash Bros.  Tech support for the company basically told me I was SOL, and I should just return the item to Amazon.	2015-08-19
US	1957863	RRTBY8GJXID2Y	B0009VT9SE	988819070	Bookworm Deluxe	Video Games	5	0	0	N	Y	Just as Good	I had it for my older Mac and now I have it for my iMac. Great!!	2015-08-19
US	10415225	R2B65FUVXZPS6I	B001AWBYNE	930070180	Call of Duty: World at War	Video Games	5	0	0	N	Y	Five Stars	As advertised. Quick shipping.	2015-08-19
