US	1341191	R10EV347S16DAA	B0007LHTDI	376763130	Marilyn Brush Tuxedo Pro Brush	Beauty	1	1	1	N	Y	100% boar bristles?	Your information is inadequate and inaccurated  your add says that these are a 100% boar bristles brushes.  But in fact it is mostly nylon bristles.  I proved this brush for about 45seconds with the airdryer, and the bristles got burned.  Poor quality. I did not received quality product offered.	2015-08-15
US	33356753	R15S32JWE662Y3	B00K32VXTW	214733251	TruSkin Naturals Hyaluronic Acid Serum	Beauty	5	0	0	N	Y	Another great product by TruSkin	I purchased this product after I used their Vitamin C serum..I love this company and the natural products they produce. I have only been using it for the last week but I like its consistency and the way it absorbs into my skin and leaves my skin fresh and not greasy.  I will continue to use this and hope to see an ongoing improvement in my skin since using it morning and night.	2015-08-15
US	50124669	RC76TPMA3PLVZ	B00COMPNYA	480791778	Power Swabs 7 Day Intensive Whitening Kit	Beauty	1	2	2	N	Y	Should have read the reviews before wasting my money	Did nothing; don't waste your money	2015-08-15
US	39501016	R2I22D072DGJ96	B007XCAWAG	748055408	Ojon Rare Blend Oil Total Hair Therapy 1.5 oz	Beauty	5	1	1	N	N	Love it.	My hair is dry and damaged from over processing.  This product leaves you hair looking restored, shiny and not frizzy.  Just remember to shake the product well to mix the three oils and to use VERY sparingly.  You'll be surprised, a little goes a very long way.	2015-08-15
US	18876805	R36SHPC7QOHPS3	B00AREI5KG	442840358	L'Oreal Paris EverStyle Texture Series Energizing Dry Shampoo, 3.4 oz	Beauty	5	0	0	N	Y	Great Dry Shampoo	This a great inexpensive dry shampoo.  I tried a few others and really like this one. I find it does best if I spray it the night before and sleep in it. In the morning my hair is as light as the first day. Also I am super blonde so if I am between touch ups I spray a little e trap around my hairline to cover my regrowth.  I have even sprayed it in my toddlers hair. She has super fine hair and it can help keep her hair tighter in a pony or with a bow.	2015-08-15
US	43733238	R4GHS6HAVLO2I	B010B9MGL0	566729952	BIRTHDAY GIFT IDEA: Fun Bath Bombs Lush Gift Set For Kids. Includes 3 Extra Large (Baseball size) Bath Bombs. Makes A Perfect Gift For Girls, Boys & Kids.	Beauty	5	4	4	N	N	Huge!	These GIANT bath bombs are amazing! They are highly scented and smell wonderful. This is a gift box of three tennis ball sized bombs. Each bomb a different sweet scent, individually wrapped. Scents include:<br />Angel delight<br />Banoffee pie<br />Apple pie & custard<br />They all smell incredible! These bombs provided tons of fizz, for a good 5 mins. They are wonderful! Great gifts! *sample provided to review	2015-08-15
US	52941944	R4ONQRPJ32GLL	B00KA5R3KU	934411652	Jerdon J1015 LED Lighted Makeup Mirror with 5x Magnification, White Finish	Beauty	5	0	0	N	Y	good stuff!	Excellent product; timely delivery!	2015-08-15
US	11728155	R15OAD2N3RA3KE	B003VZPTAC	28764616	Taylor of Old Bond Street Shaving Cream Bowl 150g 5.3-Ounce	Beauty	5	1	1	N	Y	Five Stars	Good cushion and performance. I love the light English scent.	2015-08-15
US	15949457	R1TZ7BLBT0KCTE	B0015K9BXQ	159558982	Remington SCC-100 Short Cut Clipper Rechargeable Cordless Haircut Kit, Black	Beauty	5	0	0	N	Y	Great Clipper!!	This makes it so easy for my husband to buzz his own hair, at his convenience. Happy Man, Happy Wife!!	2015-08-15
US	52486971	R2EJNQSSCIQ2B7	B001V9WYCQ	62008565	PEROXYL 16 OZ	Beauty	5	0	0	N	Y	Five Stars	Glad you make it available.	2015-08-15
